year,naics,naics_title,occ_code,occ_title,employment_level,wage_hourly_mean,wage_annual_mean,wage_hourly_median,wage_annual_median,wage_annual_pct10,wage_annual_pct90,employment_change_yoy_pct,wage_growth_yoy_pct,contraction_flag_12mo
2015,48-49,Transportation and Warehousing,43-2011,"Switchboard Operators, Including Answering Service",1330.0,13.68,28460.0,13.05,27150.0,19770.0,38290.0,,,
2016,48-49,Transportation and Warehousing,43-2011,"Switchboard Operators, Including Answering Service",1070.0,14.52,30190.0,13.99,29100.0,20750.0,39940.0,-19.548872180451127,6.078706957132818,1
2017,48-49,Transportation and Warehousing,43-2011,"Switchboard Operators, Including Answering Service",920.0,14.57,30310.0,14.05,29220.0,21370.0,39960.0,-14.018691588785046,0.3974826101358066,1
2018,48-49,Transportation and Warehousing,43-2011,"Switchboard Operators, Including Answering Service",,12.93,26890.0,11.74,24430.0,20570.0,37270.0,,-11.283404816892114,
2019,48-49,Transportation and Warehousing,43-2011,"Switchboard Operators, Including Answering Service",690.0,15.85,32960.0,14.59,30350.0,21830.0,47800.0,,22.57344737820751,
2020,48-49,Transportation and Warehousing,43-2011,"Switchboard Operators, Including Answering Service",880.0,15.01,31220.0,12.77,26550.0,23120.0,47820.0,27.536231884057973,-5.2791262135922326,0
2023,48-49,Transportation and Warehousing,43-2011,"Switchboard Operators, Including Answering Service",130.0,19.97,41540.0,20.19,42000.0,32470.0,46700.0,-85.22727272727273,33.055733504163996,1
2024,48-49,Transportation and Warehousing,43-2011,"Switchboard Operators, Including Answering Service",100.0,21.02,43720.0,21.49,44690.0,31200.0,61510.0,-23.076923076923077,5.247953779489649,1
2015,48-49,Transportation and Warehousing,43-2099,"Communications Equipment Operators, All Other",30.0,30.23,62880.0,34.56,71890.0,41530.0,77360.0,,,
2016,48-49,Transportation and Warehousing,43-2099,"Communications Equipment Operators, All Other",40.0,26.89,55940.0,28.34,58940.0,32150.0,73760.0,33.33333333333333,-11.036895674300254,0
2017,48-49,Transportation and Warehousing,43-2099,"Communications Equipment Operators, All Other",140.0,21.65,45030.0,19.87,41340.0,32520.0,73950.0,250.0,-19.50303897032535,0
2018,48-49,Transportation and Warehousing,43-2099,"Communications Equipment Operators, All Other",140.0,22.1,45970.0,20.19,42000.0,33340.0,73110.0,0.0,2.0874972240728407,0
2019,48-49,Transportation and Warehousing,43-2099,"Communications Equipment Operators, All Other",250.0,24.95,51900.0,22.8,47430.0,31760.0,77830.0,78.57142857142857,12.899717206874048,0
2020,48-49,Transportation and Warehousing,43-2099,"Communications Equipment Operators, All Other",130.0,28.94,60190.0,33.14,68930.0,21910.0,83090.0,-48.0,15.973025048169557,1
2024,48-49,Transportation and Warehousing,43-2099,"Communications Equipment Operators, All Other",40.0,34.58,71920.0,30.96,64390.0,50690.0,93040.0,-69.23076923076923,19.488287090878885,1
2015,48-49,Transportation and Warehousing,43-3011,Bill and Account Collectors,5590.0,17.66,36730.0,17.11,35590.0,24440.0,50090.0,,,
2016,48-49,Transportation and Warehousing,43-3011,Bill and Account Collectors,4700.0,18.32,38110.0,17.8,37020.0,24050.0,52370.0,-15.92128801431127,3.757146746528723,1
2017,48-49,Transportation and Warehousing,43-3011,Bill and Account Collectors,4250.0,18.45,38370.0,18.08,37600.0,23660.0,53170.0,-9.574468085106384,0.6822356336919444,1
2018,48-49,Transportation and Warehousing,43-3011,Bill and Account Collectors,4320.0,18.95,39420.0,18.59,38670.0,24570.0,53710.0,1.647058823529412,2.7365129007036746,0
2019,48-49,Transportation and Warehousing,43-3011,Bill and Account Collectors,4230.0,19.14,39810.0,18.74,38980.0,24280.0,55960.0,-2.083333333333333,0.989345509893455,1
2020,48-49,Transportation and Warehousing,43-3011,Bill and Account Collectors,4790.0,19.79,41160.0,19.15,39840.0,26330.0,59270.0,13.238770685579196,3.391107761868877,0
2021,48-49,Transportation and Warehousing,43-3011,Bill and Account Collectors,4250.0,20.35,42320.0,20.99,43660.0,29310.0,59720.0,-11.273486430062631,2.818270165208941,1
2022,48-49,Transportation and Warehousing,43-3011,Bill and Account Collectors,4890.0,22.0,45760.0,22.2,46170.0,32240.0,60650.0,15.058823529411763,8.128544423440454,0
2023,48-49,Transportation and Warehousing,43-3011,Bill and Account Collectors,4810.0,23.6,49080.0,23.02,47870.0,35320.0,63690.0,-1.6359918200409,7.255244755244755,0
2024,48-49,Transportation and Warehousing,43-3011,Bill and Account Collectors,3770.0,24.97,51930.0,23.9,49710.0,37550.0,66890.0,-21.62162162162162,5.8068459657701705,1
2015,48-49,Transportation and Warehousing,43-3021,Billing and Posting Clerks,15690.0,16.92,35200.0,16.26,33820.0,23110.0,49210.0,,,
2016,48-49,Transportation and Warehousing,43-3021,Billing and Posting Clerks,14580.0,17.51,36420.0,16.85,35050.0,24060.0,50980.0,-7.0745697896749515,3.465909090909091,1
2017,48-49,Transportation and Warehousing,43-3021,Billing and Posting Clerks,12940.0,17.78,36980.0,17.2,35780.0,25260.0,51410.0,-11.248285322359397,1.5376166941241076,1
2018,48-49,Transportation and Warehousing,43-3021,Billing and Posting Clerks,11590.0,18.11,37670.0,17.54,36480.0,25990.0,51740.0,-10.43276661514683,1.8658734451054624,1
2019,48-49,Transportation and Warehousing,43-3021,Billing and Posting Clerks,10800.0,18.79,39080.0,18.02,37470.0,26820.0,54240.0,-6.816220880069025,3.743031590124768,1
2020,48-49,Transportation and Warehousing,43-3021,Billing and Posting Clerks,10900.0,19.29,40120.0,18.41,38300.0,27180.0,56180.0,0.9259259259259258,2.6612077789150463,0
2021,48-49,Transportation and Warehousing,43-3021,Billing and Posting Clerks,10230.0,19.81,41200.0,18.14,37740.0,29110.0,59180.0,-6.146788990825688,2.6919242273180455,1
2022,48-49,Transportation and Warehousing,43-3021,Billing and Posting Clerks,12630.0,21.1,43880.0,20.06,41720.0,31460.0,59240.0,23.46041055718475,6.5048543689320395,0
2023,48-49,Transportation and Warehousing,43-3021,Billing and Posting Clerks,14820.0,20.59,42830.0,19.71,40990.0,30130.0,57110.0,17.339667458432302,-2.3928896991795807,0
2024,48-49,Transportation and Warehousing,43-3021,Billing and Posting Clerks,13850.0,20.81,43280.0,20.42,42480.0,30320.0,58130.0,-6.5452091767881235,1.0506654214335747,1
2015,48-49,Transportation and Warehousing,43-3031,"Bookkeeping, Accounting, and Auditing Clerks",38180.0,18.35,38170.0,17.59,36580.0,22930.0,56690.0,,,
2016,48-49,Transportation and Warehousing,43-3031,"Bookkeeping, Accounting, and Auditing Clerks",39460.0,18.81,39120.0,18.01,37460.0,23450.0,58200.0,3.352540597171294,2.4888656012575323,0
2017,48-49,Transportation and Warehousing,43-3031,"Bookkeeping, Accounting, and Auditing Clerks",39030.0,19.53,40610.0,18.61,38720.0,25140.0,60060.0,-1.0897110998479473,3.8087934560327197,0
2018,48-49,Transportation and Warehousing,43-3031,"Bookkeeping, Accounting, and Auditing Clerks",39670.0,20.18,41970.0,19.23,39990.0,25980.0,61330.0,1.6397642838841917,3.348928835262251,0
2019,48-49,Transportation and Warehousing,43-3031,"Bookkeeping, Accounting, and Auditing Clerks",40470.0,20.64,42940.0,19.58,40720.0,26670.0,62210.0,2.01663725737333,2.3111746485584943,0
2020,48-49,Transportation and Warehousing,43-3031,"Bookkeeping, Accounting, and Auditing Clerks",38870.0,20.94,43560.0,19.79,41160.0,27040.0,63160.0,-3.9535458364220415,1.4438751746623195,1
2021,48-49,Transportation and Warehousing,43-3031,"Bookkeeping, Accounting, and Auditing Clerks",42110.0,21.64,45020.0,21.15,43990.0,29020.0,62030.0,8.335477231798302,3.351698806244261,0
2022,48-49,Transportation and Warehousing,43-3031,"Bookkeeping, Accounting, and Auditing Clerks",48480.0,23.0,47840.0,21.68,45090.0,30780.0,68950.0,15.127048207076705,6.263882718791648,0
2023,48-49,Transportation and Warehousing,43-3031,"Bookkeeping, Accounting, and Auditing Clerks",44840.0,23.42,48710.0,22.33,46450.0,32650.0,67300.0,-7.508250825082509,1.8185618729096988,1
2024,48-49,Transportation and Warehousing,43-3031,"Bookkeeping, Accounting, and Auditing Clerks",40740.0,24.6,51180.0,23.2,48260.0,35210.0,71320.0,-9.143621766280106,5.070827345514268,1
2015,48-49,Transportation and Warehousing,43-3051,Payroll and Timekeeping Clerks,6060.0,19.5,40560.0,18.85,39200.0,24700.0,60140.0,,,
2016,48-49,Transportation and Warehousing,43-3051,Payroll and Timekeeping Clerks,5800.0,19.88,41350.0,19.17,39880.0,25770.0,60400.0,-4.29042904290429,1.947731755424063,1
2017,48-49,Transportation and Warehousing,43-3051,Payroll and Timekeeping Clerks,5940.0,21.05,43780.0,20.56,42760.0,26990.0,62620.0,2.413793103448276,5.876662636033857,0
2018,48-49,Transportation and Warehousing,43-3051,Payroll and Timekeeping Clerks,5740.0,21.72,45190.0,21.08,43850.0,28060.0,64280.0,-3.3670033670033668,3.220648698035633,1
2019,48-49,Transportation and Warehousing,43-3051,Payroll and Timekeeping Clerks,5180.0,22.62,47040.0,21.82,45390.0,30010.0,66150.0,-9.75609756097561,4.093826067714096,1
2020,48-49,Transportation and Warehousing,43-3051,Payroll and Timekeeping Clerks,4610.0,22.9,47640.0,22.12,46020.0,31650.0,66330.0,-11.003861003861005,1.2755102040816326,1
2021,48-49,Transportation and Warehousing,43-3051,Payroll and Timekeeping Clerks,5240.0,22.47,46740.0,22.57,46940.0,29740.0,63100.0,13.665943600867678,-1.8891687657430731,0
2022,48-49,Transportation and Warehousing,43-3051,Payroll and Timekeeping Clerks,5990.0,23.65,49200.0,22.88,47590.0,32410.0,67440.0,14.31297709923664,5.263157894736842,0
2023,48-49,Transportation and Warehousing,43-3051,Payroll and Timekeeping Clerks,5870.0,24.76,51490.0,23.92,49750.0,32600.0,73590.0,-2.003338898163606,4.654471544715447,1
2024,48-49,Transportation and Warehousing,43-3051,Payroll and Timekeeping Clerks,5940.0,26.25,54600.0,25.19,52390.0,36690.0,75820.0,1.192504258943782,6.040007768498738,0
2015,48-49,Transportation and Warehousing,43-3061,Procurement Clerks,1250.0,19.71,41000.0,19.64,40860.0,24200.0,58960.0,,,
2016,48-49,Transportation and Warehousing,43-3061,Procurement Clerks,1520.0,20.38,42390.0,20.43,42500.0,26840.0,59180.0,21.6,3.3902439024390247,0
2017,48-49,Transportation and Warehousing,43-3061,Procurement Clerks,1570.0,20.19,41990.0,19.95,41500.0,28100.0,58220.0,3.289473684210526,-0.9436187780136825,0
2018,48-49,Transportation and Warehousing,43-3061,Procurement Clerks,1520.0,21.55,44830.0,21.27,44250.0,30390.0,61330.0,-3.1847133757961785,6.763515122648249,1
2019,48-49,Transportation and Warehousing,43-3061,Procurement Clerks,1810.0,21.47,44650.0,20.98,43640.0,30120.0,61530.0,19.078947368421055,-0.40151684140084765,0
2020,48-49,Transportation and Warehousing,43-3061,Procurement Clerks,1690.0,21.91,45560.0,21.38,44460.0,30560.0,63100.0,-6.629834254143646,2.038073908174692,1
2023,48-49,Transportation and Warehousing,43-3061,Procurement Clerks,1880.0,23.72,49340.0,23.21,48280.0,36300.0,64670.0,11.242603550295858,8.296751536435469,0
2024,48-49,Transportation and Warehousing,43-3061,Procurement Clerks,1740.0,25.19,52390.0,24.79,51560.0,38220.0,67580.0,-7.446808510638298,6.181597081475476,1
2015,48-49,Transportation and Warehousing,43-3099,"Financial Clerks, All Other",,17.04,35440.0,16.28,33850.0,22270.0,51890.0,,,
2016,48-49,Transportation and Warehousing,43-3099,"Financial Clerks, All Other",90.0,18.08,37600.0,16.89,35130.0,25710.0,55940.0,,6.094808126410835,
2017,48-49,Transportation and Warehousing,43-3099,"Financial Clerks, All Other",90.0,21.34,44390.0,20.02,41650.0,27550.0,63730.0,0.0,18.05851063829787,0
2018,48-49,Transportation and Warehousing,43-3099,"Financial Clerks, All Other",140.0,22.74,47300.0,20.87,43410.0,29650.0,72520.0,55.55555555555556,6.555530524892994,0
2019,48-49,Transportation and Warehousing,43-3099,"Financial Clerks, All Other",200.0,22.42,46630.0,20.64,42920.0,27740.0,74330.0,42.857142857142854,-1.4164904862579282,0
2020,48-49,Transportation and Warehousing,43-3099,"Financial Clerks, All Other",190.0,23.7,49300.0,21.55,44830.0,29610.0,77840.0,-5.0,5.725927514475659,1
2021,48-49,Transportation and Warehousing,43-3099,"Financial Clerks, All Other",60.0,20.92,43520.0,18.3,38060.0,29850.0,60120.0,-68.42105263157895,-11.724137931034482,1
2022,48-49,Transportation and Warehousing,43-3099,"Financial Clerks, All Other",,29.19,60720.0,24.02,49960.0,43470.0,97350.0,,39.52205882352941,
2023,48-49,Transportation and Warehousing,43-3099,"Financial Clerks, All Other",240.0,29.45,61250.0,23.77,49440.0,40200.0,102280.0,,0.872859025032938,
2024,48-49,Transportation and Warehousing,43-3099,"Financial Clerks, All Other",300.0,27.95,58140.0,24.72,51410.0,38400.0,74080.0,25.0,-5.077551020408163,0
2015,48-49,Transportation and Warehousing,43-4011,Brokerage Clerks,270.0,21.57,44870.0,21.73,45190.0,29590.0,60600.0,,,
2016,48-49,Transportation and Warehousing,43-4011,Brokerage Clerks,180.0,24.48,50920.0,22.71,47240.0,31790.0,64790.0,-33.33333333333333,13.483396478716292,1
2017,48-49,Transportation and Warehousing,43-4011,Brokerage Clerks,130.0,24.69,51360.0,22.29,46360.0,32570.0,69610.0,-27.77777777777778,0.864100549882168,1
2018,48-49,Transportation and Warehousing,43-4011,Brokerage Clerks,130.0,26.66,55450.0,22.92,47670.0,34600.0,74500.0,0.0,7.963395638629284,0
2019,48-49,Transportation and Warehousing,43-4011,Brokerage Clerks,260.0,24.83,51650.0,24.49,50940.0,35840.0,70810.0,100.0,-6.853020739404869,0
2020,48-49,Transportation and Warehousing,43-4011,Brokerage Clerks,340.0,27.07,56310.0,26.15,54390.0,40610.0,77820.0,30.76923076923077,9.022265246853824,0
2021,48-49,Transportation and Warehousing,43-4011,Brokerage Clerks,380.0,25.4,52840.0,23.06,47970.0,41660.0,67020.0,11.76470588235294,-6.162315752086664,0
2022,48-49,Transportation and Warehousing,43-4011,Brokerage Clerks,200.0,27.04,56240.0,25.19,52390.0,45430.0,71160.0,-47.368421052631575,6.43451930355791,1
2023,48-49,Transportation and Warehousing,43-4011,Brokerage Clerks,280.0,26.93,56000.0,27.49,57180.0,44730.0,67690.0,40.0,-0.42674253200568996,0
2024,48-49,Transportation and Warehousing,43-4011,Brokerage Clerks,700.0,28.64,59570.0,28.11,58460.0,46780.0,78590.0,150.0,6.375,0
2015,48-49,Transportation and Warehousing,43-4021,Correspondence Clerks,250.0,16.09,33470.0,15.41,32050.0,19960.0,48150.0,,,
2016,48-49,Transportation and Warehousing,43-4021,Correspondence Clerks,170.0,17.65,36720.0,17.37,36120.0,25770.0,50870.0,-32.0,9.710188228264117,1
2017,48-49,Transportation and Warehousing,43-4021,Correspondence Clerks,170.0,17.75,36930.0,17.34,36070.0,28360.0,48940.0,0.0,0.5718954248366013,0
2018,48-49,Transportation and Warehousing,43-4021,Correspondence Clerks,160.0,17.73,36870.0,17.6,36610.0,26470.0,48440.0,-5.88235294117647,-0.16246953696181965,1
2019,48-49,Transportation and Warehousing,43-4021,Correspondence Clerks,190.0,18.18,37810.0,18.21,37880.0,28100.0,48270.0,18.75,2.5494982370490913,0
2020,48-49,Transportation and Warehousing,43-4021,Correspondence Clerks,180.0,19.07,39660.0,18.34,38150.0,27140.0,57600.0,-5.263157894736842,4.892885480031738,1
2021,48-49,Transportation and Warehousing,43-4021,Correspondence Clerks,210.0,20.4,42440.0,18.12,37690.0,34460.0,59770.0,16.666666666666664,7.009581442259203,0
2022,48-49,Transportation and Warehousing,43-4021,Correspondence Clerks,130.0,17.69,36800.0,16.76,34850.0,19930.0,60590.0,-38.095238095238095,-13.289349670122528,1
2023,48-49,Transportation and Warehousing,43-4021,Correspondence Clerks,60.0,19.58,40730.0,18.53,38540.0,21840.0,63760.0,-53.84615384615385,10.679347826086955,1
2024,48-49,Transportation and Warehousing,43-4021,Correspondence Clerks,50.0,25.25,52510.0,24.75,51470.0,39770.0,63870.0,-16.666666666666664,28.922170390375644,1
2017,48-49,Transportation and Warehousing,43-4031,"Court, Municipal, and License Clerks",,14.41,29980.0,14.15,29420.0,21110.0,40750.0,,,
2018,48-49,Transportation and Warehousing,43-4031,"Court, Municipal, and License Clerks",,15.51,32260.0,15.5,32250.0,21710.0,44920.0,,7.605070046697798,
2015,48-49,Transportation and Warehousing,43-4041,"Credit Authorizers, Checkers, and Clerks",130.0,18.84,39190.0,18.54,38560.0,26700.0,51110.0,,,
2016,48-49,Transportation and Warehousing,43-4041,"Credit Authorizers, Checkers, and Clerks",150.0,19.19,39900.0,18.68,38860.0,25810.0,55010.0,15.384615384615385,1.811686654758867,0
2017,48-49,Transportation and Warehousing,43-4041,"Credit Authorizers, Checkers, and Clerks",110.0,18.3,38060.0,17.41,36210.0,19350.0,59990.0,-26.666666666666668,-4.611528822055138,1
2018,48-49,Transportation and Warehousing,43-4041,"Credit Authorizers, Checkers, and Clerks",120.0,18.53,38540.0,17.39,36180.0,20880.0,63330.0,9.090909090909092,1.2611665790856543,0
2019,48-49,Transportation and Warehousing,43-4041,"Credit Authorizers, Checkers, and Clerks",80.0,19.52,40600.0,18.31,38090.0,24000.0,65170.0,-33.33333333333333,5.345096004151531,1
2020,48-49,Transportation and Warehousing,43-4041,"Credit Authorizers, Checkers, and Clerks",60.0,21.44,44600.0,20.1,41800.0,28380.0,70360.0,-25.0,9.852216748768473,1
2021,48-49,Transportation and Warehousing,43-4041,"Credit Authorizers, Checkers, and Clerks",50.0,25.32,52670.0,25.74,53540.0,45690.0,63850.0,-16.666666666666664,18.094170403587444,1
2022,48-49,Transportation and Warehousing,43-4041,"Credit Authorizers, Checkers, and Clerks",100.0,23.11,48070.0,24.24,50420.0,34710.0,59550.0,100.0,-8.73362445414847,0
2023,48-49,Transportation and Warehousing,43-4041,"Credit Authorizers, Checkers, and Clerks",130.0,23.58,49040.0,22.84,47500.0,36570.0,61030.0,30.0,2.017890576242979,0
2024,48-49,Transportation and Warehousing,43-4041,"Credit Authorizers, Checkers, and Clerks",200.0,25.33,52690.0,26.17,54430.0,41240.0,60480.0,53.84615384615385,7.442903752039151,0
2015,48-49,Transportation and Warehousing,43-4051,Customer Service Representatives,74890.0,17.29,35960.0,16.22,33730.0,21250.0,54900.0,,,
2016,48-49,Transportation and Warehousing,43-4051,Customer Service Representatives,80790.0,17.72,36860.0,16.56,34450.0,22180.0,56380.0,7.878221391374016,2.502780867630701,0
